location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Golden Plaza,Golden Gate Bridge,California,USA,-100.299114,41.256441,hotel,4.3,553
Diamond Inn,Golden Gate Bridge,California,USA,-100.298347,41.257786,hotel,3.7,1947
Diamond Villa,Golden Gate Bridge,California,USA,-100.300289,41.259477,hotel,3.6,1708
Sweet Eatery,Golden Gate Bridge,California,USA,-100.299133,41.257917,restaurant,4.5,432
Crispy Cafe,Golden Gate Bridge,California,USA,-100.299663,41.256388,restaurant,4.0,2607
Crispy Fork,Golden Gate Bridge,California,USA,-100.29879,41.258134,restaurant,4.8,166
Crispy Kitchen,Golden Gate Bridge,California,USA,-100.301348,41.259508,restaurant,4.6,2393
Modern Brasserie,Golden Gate Bridge,California,USA,-100.300006,41.258269,restaurant,4.1,1287
Signature Table,Golden Gate Bridge,California,USA,-100.299741,41.258932,restaurant,4.2,348
Green Lounge,Golden Gate Bridge,California,USA,-100.298918,41.256346,restaurant,4.4,1443
Little Bite,Golden Gate Bridge,California,USA,-100.299246,41.256964,restaurant,5.0,585
Spicy Oven,Golden Gate Bridge,California,USA,-100.29863,41.257773,restaurant,4.1,551
Spicy Fork,Golden Gate Bridge,California,USA,-100.300603,41.256705,restaurant,4.1,1623
Classic Oven,Golden Gate Bridge,California,USA,-100.298216,41.257386,restaurant,4.9,1330
Cozy House,Golden Gate Bridge,California,USA,-100.300913,41.256351,restaurant,4.4,1313
Yosemite Valley,Yosemite Valley,California,USA,-101.126343,40.759628,place,4.7,249720
Sapphire Hotel,Yosemite Valley,California,USA,-101.124476,40.758489,hotel,3.6,4154
Aurora Retreat,Yosemite Valley,California,USA,-101.125953,40.761,hotel,3.9,166
Silver Manor,Yosemite Valley,California,USA,-101.124954,40.759352,hotel,4.0,3403
Lunar Haven,Yosemite Valley,California,USA,-101.126879,40.75923,hotel,3.8,4632
Pinnacle Chateau,Yosemite Valley,California,USA,-101.127189,40.759174,hotel,4.3,1073
Sapphire Chateau,Yosemite Valley,California,USA,-101.127828,40.758015,hotel,5.0,4669
Crystal Palace,Yosemite Valley,California,USA,-101.124587,40.760648,hotel,4.3,4196
Heritage Boutique,Yosemite Valley,California,USA,-101.128182,40.757784,hotel,4.7,4354
Whispering Inn,Yosemite Valley,California,USA,-101.126515,40.760053,hotel,4.0,2709
Prestige Villa,Yosemite Valley,California,USA,-101.127693,40.761591,hotel,3.9,2855
Oasis Manor,Yosemite Valley,California,USA,-101.126314,40.759667,hotel,4.3,3990
Aurora Resort,Yosemite Valley,California,USA,-101.12508,40.759102,hotel,5.0,4881
Prime Spoon,Yosemite Valley,California,USA,-101.127112,40.761223,restaurant,4.5,1137
Crispy Steakhouse,Yosemite Valley,California,USA,-101.124475,40.76076,restaurant,4.1,260
Prime Cantina,Yosemite Valley,California,USA,-101.126009,40.75831,restaurant,4.7,1607
Savory Steakhouse,Yosemite Valley,California,USA,-101.127752,40.760351,restaurant,4.9,500
Green Cafe,Yosemite Valley,California,USA,-101.12758,40.759392,restaurant,4.3,885
Modern Fork,Yosemite Valley,California,USA,-101.126701,40.760728,restaurant,4.6,2174
Signature Lounge,Yosemite Valley,California,USA,-101.127514,40.758928,restaurant,4.4,1335
Vibrant Oven,Yosemite Valley,California,USA,-101.124516,40.759467,restaurant,4.5,2818
Prime Kitchen,Yosemite Valley,California,USA,-101.125255,40.760512,restaurant,4.5,837
Gourmet Tavern,Yosemite Valley,California,USA,-101.124514,40.758744,restaurant,4.9,1269
Modern Oven,Yosemite Valley,California,USA,-101.125258,40.760448,restaurant,4.4,2345
Bella Eatery,Yosemite Valley,California,USA,-101.124608,40.76081,restaurant,3.9,2821
Disneyland Park,Disneyland Park,California,USA,-100.943061,43.982474,place,4.7,190949
Diamond Hotel,Disneyland Park,California,USA,-100.941242,43.983692,hotel,3.9,747
Silver Manor,Disneyland Park,California,USA,-100.943675,43.982243,hotel,4.2,1755
Velvet Manor,Disneyland Park,California,USA,-100.941749,43.981558,hotel,3.9,994
Emerald Hotel,Disneyland Park,California,USA,-100.942598,43.982821,hotel,4.5,4450
Ocean Plaza,Disneyland Park,California,USA,-100.944158,43.981405,hotel,4.0,3969
Grand Haven,Disneyland Park,California,USA,-100.944658,43.983557,hotel,5.0,1393
Oasis Retreat,Disneyland Park,California,USA,-100.943433,43.984214,hotel,4.5,2453
Sunset Spa,Disneyland Park,California,USA,-100.943776,43.983057,hotel,4.4,4483
Royal Residences,Disneyland Park,California,USA,-100.942106,43.983875,hotel,4.9,3523
Royal Villa,Disneyland Park,California,USA,-100.941532,43.981177,hotel,4.1,4158
Diamond Residences,Disneyland Park,California,USA,-100.944315,43.98347,hotel,3.6,2544
Pearl Lodge,Disneyland Park,California,USA,-100.942789,43.980903,hotel,4.2,4550
Sweet Bar & Grill,Disneyland Park,California,USA,-100.942963,43.984031,restaurant,4.4,839
Vintage Kitchen,Disneyland Park,California,USA,-100.941825,43.981796,restaurant,4.7,107
Crispy Grill,Disneyland Park,California,USA,-100.942114,43.983637,restaurant,4.0,2666
Cozy Oven,Disneyland Park,California,USA,-100.941472,43.983782,restaurant,3.9,2791
Modern Oven,Disneyland Park,California,USA,-100.944679,43.9844,restaurant,4.9,77
Bella Oven,Disneyland Park,California,USA,-100.944017,43.981416,restaurant,4.2,2396
Hidden Fork,Disneyland Park,California,USA,-100.945015,43.983088,restaurant,4.6,1956
Cozy Eatery,Disneyland Park,California,USA,-100.943833,43.982095,restaurant,4.6,2666
Mellow Tavern,Disneyland Park,California,USA,-100.941396,43.981654,restaurant,4.1,597
Mellow Bite,Disneyland Park,California,USA,-100.943148,43.982293,restaurant,4.3,2299
Signature Grill,Disneyland Park,California,USA,-100.941409,43.983503,restaurant,4.7,2836
Golden Bar & Grill,Disneyland Park,California,USA,-100.942042,43.983966,restaurant,4.3,2932
Hollywood Walk of Fame,Hollywood Walk of Fame,California,USA,-101.668685,44.068411,place,4.6,444516
Lunar Haven,Hollywood Walk of Fame,California,USA,-101.668494,44.068433,hotel,3.7,2787
Aurora Suites,Hollywood Walk of Fame,California,USA,-101.667267,44.068178,hotel,4.6,4104
Royal Retreat,Hollywood Walk of Fame,California,USA,-101.670321,44.068452,hotel,3.7,3503
Pinnacle Spa,Hollywood Walk of Fame,California,USA,-101.668857,44.066642,hotel,4.7,278
Prestige Suites,Hollywood Walk of Fame,California,USA,-101.669101,44.069676,hotel,4.4,471
Velvet Hotel,Hollywood Walk of Fame,California,USA,-101.66899,44.069212,hotel,4.9,665
Diamond Plaza,Hollywood Walk of Fame,California,USA,-101.66674,44.068299,hotel,3.8,1209
Tranquil Plaza,Hollywood Walk of Fame,California,USA,-101.667621,44.070324,hotel,4.1,3233
Crest Plaza,Hollywood Walk of Fame,California,USA,-101.66889,44.070079,hotel,3.6,4517
Ocean Inn,Hollywood Walk of Fame,California,USA,-101.670153,44.069852,hotel,5.0,3319
Emerald Villa,Hollywood Walk of Fame,California,USA,-101.668569,44.069322,hotel,3.5,286
Prestige Haven,Hollywood Walk of Fame,California,USA,-101.666771,44.068263,hotel,4.1,3207
Red Cafe,Hollywood Walk of Fame,California,USA,-101.667391,44.067401,restaurant,4.1,512
Mellow Spoon,Hollywood Walk of Fame,California,USA,-101.670556,44.069051,restaurant,4.1,325
Mellow Fork,Hollywood Walk of Fame,California,USA,-101.670281,44.066545,restaurant,4.1,231
Urban Fork,Hollywood Walk of Fame,California,USA,-101.669076,44.067348,restaurant,4.0,1234
Crispy Oven,Hollywood Walk of Fame,California,USA,-101.669748,44.070076,restaurant,4.5,2804
Sweet Bar & Grill,Hollywood Walk of Fame,California,USA,-101.667411,44.067358,restaurant,4.1,1280
Crispy Diner,Hollywood Walk of Fame,California,USA,-101.669584,44.068637,restaurant,4.6,1799
Red Table,Hollywood Walk of Fame,California,USA,-101.668461,44.066598,restaurant,4.7,1355
Gourmet Table,Hollywood Walk of Fame,California,USA,-101.667899,44.068044,restaurant,4.0,2253
Gourmet Cafe,Hollywood Walk of Fame,California,USA,-101.668791,44.069808,restaurant,4.8,286
Vibrant Bar & Grill,Hollywood Walk of Fame,California,USA,-101.668435,44.070282,restaurant,4.0,1044
Golden House,Hollywood Walk of Fame,California,USA,-101.669665,44.067732,restaurant,4.8,428
Alcatraz Island,Alcatraz Island,California,USA,-100.973282,43.717057,place,4.5,207744
Sunset Suites,Alcatraz Island,California,USA,-100.972587,43.717469,hotel,4.7,4913
Oasis Suites,Alcatraz Island,California,USA,-100.972385,43.717292,hotel,4.8,2827
Crystal Residences,Alcatraz Island,California,USA,-100.974069,43.718693,hotel,3.8,1061
Emerald Manor,Alcatraz Island,California,USA,-100.972294,43.718074,hotel,4.4,1775
Pearl Chateau,Alcatraz Island,California,USA,-100.973695,43.716014,hotel,3.9,3919
Silver Boutique,Alcatraz Island,California,USA,-100.973147,43.716494,hotel,4.3,4173
Prestige Retreat,Alcatraz Island,California,USA,-100.973418,43.718268,hotel,4.6,2723
Summit Hotel,Alcatraz Island,California,USA,-100.971625,43.71654,hotel,4.3,1912
Velvet Residences,Alcatraz Island,California,USA,-100.972317,43.715122,hotel,4.4,3520
Emerald Plaza,Alcatraz Island,California,USA,-100.974101,43.715842,hotel,4.4,2113
Aurora Boutique,Alcatraz Island,California,USA,-100.973285,43.717675,hotel,3.9,4102
Oasis Retreat,Alcatraz Island,California,USA,-100.971416,43.717624,hotel,3.8,2985
Modern Diner,Alcatraz Island,California,USA,-100.974605,43.717938,restaurant,4.9,2270
Cozy Fork,Alcatraz Island,California,USA,-100.971321,43.718886,restaurant,4.8,354
The Rustic Room,Alcatraz Island,California,USA,-100.971501,43.71773,restaurant,4.0,2633
The Rustic Grill,Alcatraz Island,California,USA,-100.974356,43.717886,restaurant,4.4,1578
Mellow Lounge,Alcatraz Island,California,USA,-100.97504,43.717608,restaurant,4.6,114
The Rustic Spoon,Alcatraz Island,California,USA,-100.975255,43.717263,restaurant,4.4,1175
Cozy Room,Alcatraz Island,California,USA,-100.973139,43.716204,restaurant,4.8,784
Sweet Tavern,Alcatraz Island,California,USA,-100.974854,43.715442,restaurant,4.0,2206
Blue Plate,Alcatraz Island,California,USA,-100.974272,43.716475,restaurant,4.2,1713
Hidden Eatery,Alcatraz Island,California,USA,-100.973446,43.71603,restaurant,4.6,380
Savory Plate,Alcatraz Island,California,USA,-100.972667,43.71849,restaurant,4.3,1594
The Rustic Diner,Alcatraz Island,California,USA,-100.973071,43.715281,restaurant,3.9,1827
Universal Studios Hollywood,Universal Studios Hollywood,California,USA,-100.536195,41.724514,place,5.0,59997
Emerald Suites,Universal Studios Hollywood,California,USA,-100.534616,41.726191,hotel,4.9,4743
Sunset Spa,Universal Studios Hollywood,California,USA,-100.536293,41.7227,hotel,4.9,4548
Pearl Hotel,Universal Studios Hollywood,California,USA,-100.535941,41.722646,hotel,4.9,4908
Crest Residences,Universal Studios Hollywood,California,USA,-100.537618,41.725797,hotel,3.6,1430
Crest Spa,Universal Studios Hollywood,California,USA,-100.535939,41.724781,hotel,4.8,2817
Heritage Manor,Universal Studios Hollywood,California,USA,-100.53666,41.725473,hotel,3.6,2933
Sunset Boutique,Universal Studios Hollywood,California,USA,-100.53798,41.724263,hotel,4.4,4979
Grand Spa,Universal Studios Hollywood,California,USA,-100.536608,41.725608,hotel,3.9,3790
Crest Plaza,Universal Studios Hollywood,California,USA,-100.536233,41.723937,hotel,3.8,4899
Solar Lodge,Universal Studios Hollywood,California,USA,-100.535552,41.722857,hotel,4.7,702
Heritage Chateau,Universal Studios Hollywood,California,USA,-100.537867,41.723131,hotel,4.5,3291
Grand Lodge,Universal Studios Hollywood,California,USA,-100.536928,41.72294,hotel,4.2,2309
Green House,Universal Studios Hollywood,California,USA,-100.537786,41.722863,restaurant,4.5,2148
Red Brasserie,Universal Studios Hollywood,California,USA,-100.536563,41.722619,restaurant,3.9,2499
The Rustic Eatery,Universal Studios Hollywood,California,USA,-100.535057,41.725969,restaurant,4.3,396
Hidden Steakhouse,Universal Studios Hollywood,California,USA,-100.535296,41.724752,restaurant,4.4,2857
Gourmet Kitchen,Universal Studios Hollywood,California,USA,-100.536672,41.72307,restaurant,4.4,309
Gourmet Lounge,Universal Studios Hollywood,California,USA,-100.537526,41.723618,restaurant,4.7,1529
Prime Lounge,Universal Studios Hollywood,California,USA,-100.537188,41.723501,restaurant,4.5,850
The Rustic Table,Universal Studios Hollywood,California,USA,-100.536364,41.723056,restaurant,4.2,2590
Vintage Oven,Universal Studios Hollywood,California,USA,-100.536676,41.725963,restaurant,4.3,2716
Little Cantina,Universal Studios Hollywood,California,USA,-100.534298,41.723059,restaurant,4.9,872
Blue Oven,Universal Studios Hollywood,California,USA,-100.536279,41.723225,restaurant,4.1,2896
Hidden Oven,Universal Studios Hollywood,California,USA,-100.535663,41.726385,restaurant,4.3,1659
Griffith Observatory,Griffith Observatory,California,USA,-101.655762,44.1277,place,4.6,296066
Grand Manor,Griffith Observatory,California,USA,-101.657042,44.128771,hotel,4.2,1817
Heritage Resort,Griffith Observatory,California,USA,-101.656008,44.126866,hotel,4.7,3451
Diamond Suites,Griffith Observatory,California,USA,-101.65507,44.126257,hotel,3.9,1362
Sunset Retreat,Griffith Observatory,California,USA,-101.654901,44.128857,hotel,5.0,4025
Heritage Plaza,Griffith Observatory,California,USA,-101.655433,44.127838,hotel,4.3,3045
Solar Spa,Griffith Observatory,California,USA,-101.654955,44.12895,hotel,4.9,995
Sapphire Inn,Griffith Observatory,California,USA,-101.654686,44.128331,hotel,4.5,462
Tranquil Plaza,Griffith Observatory,California,USA,-101.655509,44.12828,hotel,5.0,2816
Grand Resort,Griffith Observatory,California,USA,-101.653899,44.127422,hotel,3.9,4283
Heritage Palace,Griffith Observatory,California,USA,-101.654775,44.127932,hotel,3.8,3164
Lunar Manor,Griffith Observatory,California,USA,-101.656197,44.12879,hotel,4.3,2925
Diamond Plaza,Griffith Observatory,California,USA,-101.653771,44.127631,hotel,4.9,803
Sweet Bite,Griffith Observatory,California,USA,-101.657298,44.129463,restaurant,4.2,1915
Red Lounge,Griffith Observatory,California,USA,-101.654625,44.127785,restaurant,3.9,2903
Savory Bistro,Griffith Observatory,California,USA,-101.655952,44.125969,restaurant,3.8,1455
Classic Tavern,Griffith Observatory,California,USA,-101.65517,44.128409,restaurant,4.4,2310
Vintage Tavern,Griffith Observatory,California,USA,-101.657121,44.12794,restaurant,4.8,2629
Green Table,Griffith Observatory,California,USA,-101.657024,44.128262,restaurant,3.8,2565
Green Table,Griffith Observatory,California,USA,-101.65423,44.127499,restaurant,3.8,929
Golden Steakhouse,Griffith Observatory,California,USA,-101.656939,44.12871,restaurant,3.9,2249
Vintage Bistro,Griffith Observatory,California,USA,-101.657014,44.127004,restaurant,4.1,2054
Mellow Table,Griffith Observatory,California,USA,-101.655651,44.128257,restaurant,4.5,2454
Vintage Cantina,Griffith Observatory,California,USA,-101.657305,44.127108,restaurant,4.0,2809
Mellow Steakhouse,Griffith Observatory,California,USA,-101.654938,44.12689,restaurant,3.9,598
Santa Monica Pier,Santa Monica Pier,California,USA,-101.863081,41.353723,place,4.6,205719
Summit Palace,Santa Monica Pier,California,USA,-101.862307,41.353766,hotel,3.7,3243
Velvet Manor,Santa Monica Pier,California,USA,-101.863389,41.353669,hotel,4.9,1519
Golden Inn,Santa Monica Pier,California,USA,-101.862861,41.353681,hotel,4.0,3794
Grand Retreat,Santa Monica Pier,California,USA,-101.862603,41.355185,hotel,3.7,3245
Oasis Plaza,Santa Monica Pier,California,USA,-101.861226,41.353744,hotel,4.5,3504
Majestic Resort,Santa Monica Pier,California,USA,-101.862241,41.353498,hotel,4.3,1906
Velvet Lodge,Santa Monica Pier,California,USA,-101.863913,41.352822,hotel,3.8,3846
Oasis Haven,Santa Monica Pier,California,USA,-101.862818,41.354813,hotel,4.3,4791
Sapphire Haven,Santa Monica Pier,California,USA,-101.864624,41.354823,hotel,4.7,440
Crystal Plaza,Santa Monica Pier,California,USA,-101.862041,41.353488,hotel,3.7,2127
Pinnacle Lodge,Santa Monica Pier,California,USA,-101.86389,41.35572,hotel,4.0,812
Emerald Suites,Santa Monica Pier,California,USA,-101.863325,41.355698,hotel,4.7,4916
Mellow Room,Santa Monica Pier,California,USA,-101.862325,41.355167,restaurant,4.0,620
Savory Steakhouse,Santa Monica Pier,California,USA,-101.861942,41.354977,restaurant,4.2,1201
Gourmet Eatery,Santa Monica Pier,California,USA,-101.862694,41.352396,restaurant,4.5,2157
Spicy Cafe,Santa Monica Pier,California,USA,-101.861139,41.35444,restaurant,5.0,1735
Prime Cafe,Santa Monica Pier,California,USA,-101.861406,41.355693,restaurant,4.6,593
Hidden Table,Santa Monica Pier,California,USA,-101.864082,41.354568,restaurant,4.4,2415
Blue House,Santa Monica Pier,California,USA,-101.862551,41.354234,restaurant,3.9,431
Red House,Santa Monica Pier,California,USA,-101.86347,41.354722,restaurant,4.9,1390
Golden House,Santa Monica Pier,California,USA,-101.862753,41.355198,restaurant,4.6,2906
Vibrant Table,Santa Monica Pier,California,USA,-101.863648,41.351976,restaurant,4.1,1809
Little Eatery,Santa Monica Pier,California,USA,-101.861782,41.353702,restaurant,4.2,2417
Little Fork,Santa Monica Pier,California,USA,-101.864559,41.355132,restaurant,3.9,2614
Death Valley National Park,Death Valley National Park,California,USA,-99.980265,42.237759,place,4.6,459656
Summit Suites,Death Valley National Park,California,USA,-99.981633,42.237585,hotel,5.0,1180
Silver Resort,Death Valley National Park,California,USA,-99.978736,42.236966,hotel,4.5,2151
Tranquil Inn,Death Valley National Park,California,USA,-99.981935,42.238417,hotel,3.6,2602
Summit Spa,Death Valley National Park,California,USA,-99.979361,42.23878,hotel,3.6,879
Golden Palace,Death Valley National Park,California,USA,-99.982261,42.237666,hotel,3.8,3745
Ocean Villa,Death Valley National Park,California,USA,-99.982228,42.238541,hotel,4.1,1182
Sunset Manor,Death Valley National Park,California,USA,-99.980354,42.236675,hotel,4.7,945
Golden Plaza,Death Valley National Park,California,USA,-99.981012,42.239283,hotel,4.7,1190
Sunset Haven,Death Valley National Park,California,USA,-99.979699,42.238467,hotel,4.3,1444
Tranquil Manor,Death Valley National Park,California,USA,-99.980505,42.238649,hotel,3.7,3472
Crystal Resort,Death Valley National Park,California,USA,-99.979801,42.237528,hotel,4.8,1246
Crest Boutique,Death Valley National Park,California,USA,-99.979255,42.238117,hotel,4.9,2676
Prime Plate,Death Valley National Park,California,USA,-99.979101,42.23675,restaurant,4.1,2511
The Rustic Eatery,Death Valley National Park,California,USA,-99.979865,42.238189,restaurant,4.0,2535
Gourmet Fork,Death Valley National Park,California,USA,-99.980227,42.23875,restaurant,4.7,1030
Modern Cantina,Death Valley National Park,California,USA,-99.980285,42.23621,restaurant,3.9,99
Sweet Table,Death Valley National Park,California,USA,-99.978317,42.239494,restaurant,4.8,2378
Classic Lounge,Death Valley National Park,California,USA,-99.980582,42.237944,restaurant,4.9,348
Bella Grill,Death Valley National Park,California,USA,-99.982198,42.236029,restaurant,3.8,297
Gourmet Bar & Grill,Death Valley National Park,California,USA,-99.97847,42.237351,restaurant,4.7,1784
Vibrant Brasserie,Death Valley National Park,California,USA,-99.979458,42.236088,restaurant,4.5,1186
Urban Cafe,Death Valley National Park,California,USA,-99.981931,42.236075,restaurant,4.4,1650
Prime Plate,Death Valley National Park,California,USA,-99.979919,42.238812,restaurant,4.2,1841
Savory Tavern,Death Valley National Park,California,USA,-99.979345,42.239145,restaurant,3.9,1829
Joshua Tree National Park,Joshua Tree National Park,California,USA,-102.651878,42.848619,place,4.5,359217
