location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Solar Palace,Grand Canyon,California,USA,-101.306545,45.19234,hotel,4.1,2858
Diamond Plaza,Grand Canyon,California,USA,-101.303414,45.186684,hotel,3.3,1581
Velvet Villa,Grand Canyon,California,USA,-101.300422,45.187784,hotel,4.8,3685
Grand Lodge,Grand Canyon,California,USA,-101.311701,45.189849,hotel,3.5,3738
Diamond Suites,Grand Canyon,California,USA,-101.316738,45.192736,hotel,3.9,4474
Summit Chateau,Grand Canyon,California,USA,-101.315757,45.195139,hotel,3.9,1689
Lunar Palace,Grand Canyon,California,USA,-101.301003,45.185611,hotel,3.9,2408
Tranquil Boutique,Grand Canyon,California,USA,-101.312861,45.183893,hotel,4.9,1735
Pinnacle Retreat,Grand Canyon,California,USA,-101.303949,45.197714,hotel,3.1,4036
Pinnacle Spa,Grand Canyon,California,USA,-101.313287,45.200166,hotel,4.4,4326
Crystal Haven,Grand Canyon,California,USA,-101.323148,45.166149,hotel,3.3,3780
Oasis Chateau,Grand Canyon,California,USA,-101.322242,45.180293,hotel,4.9,1918
Classic Plate,Grand Canyon,California,USA,-101.29275,45.200013,restaurant,4.1,1673
Gourmet Bar & Grill,Grand Canyon,California,USA,-101.313177,45.178241,restaurant,3.6,969
Signature Cantina,Grand Canyon,California,USA,-101.315388,45.166758,restaurant,4.6,1423
Little Plate,Grand Canyon,California,USA,-101.322632,45.17427,restaurant,4.7,2901
Hidden Eatery,Grand Canyon,California,USA,-101.297782,45.181559,restaurant,4.4,374
Hidden Grill,Grand Canyon,California,USA,-101.317899,45.196193,restaurant,4.3,2543
Sweet Spoon,Grand Canyon,California,USA,-101.311205,45.193841,restaurant,3.9,549
Savory Tavern,Grand Canyon,California,USA,-101.318598,45.188352,restaurant,4.4,307
Modern Cantina,Grand Canyon,California,USA,-101.294668,45.182788,restaurant,4.3,2638
Golden House,Grand Canyon,California,USA,-101.305134,45.191536,restaurant,3.9,56
Green Steakhouse,Grand Canyon,California,USA,-101.314023,45.185621,restaurant,3.8,2787
Urban Table,Grand Canyon,California,USA,-101.307196,45.177218,restaurant,4.9,2278
City Temple of California,City Temple of California,California,USA,-99.711308,45.561441,place,4.6,88318
Oasis Plaza,City Temple of California,California,USA,-99.692067,45.551587,hotel,3.0,653
Emerald Inn,City Temple of California,California,USA,-99.721663,45.567725,hotel,3.2,4866
Tranquil Manor,City Temple of California,California,USA,-99.701041,45.546777,hotel,3.7,2873
Grand Residences,City Temple of California,California,USA,-99.705597,45.574656,hotel,4.4,4020
Ocean Chateau,City Temple of California,California,USA,-99.724017,45.546835,hotel,4.4,3849
Summit Suites,City Temple of California,California,USA,-99.719571,45.543193,hotel,3.4,443
Majestic Chateau,City Temple of California,California,USA,-99.693974,45.562056,hotel,5.0,4548
Heritage Haven,City Temple of California,California,USA,-99.721176,45.571573,hotel,3.4,3024
Pinnacle Hotel,City Temple of California,California,USA,-99.700075,45.576073,hotel,3.7,1119
Velvet Suites,City Temple of California,California,USA,-99.716588,45.57702,hotel,4.5,3267
Ocean Retreat,City Temple of California,California,USA,-99.69236,45.561289,hotel,4.0,4353
Golden Chateau,City Temple of California,California,USA,-99.699263,45.570524,hotel,3.2,1578
Vintage Bar & Grill,City Temple of California,California,USA,-99.719558,45.545545,restaurant,4.0,1260
Vibrant Cantina,City Temple of California,California,USA,-99.713472,45.570147,restaurant,3.7,1868
Little House,City Temple of California,California,USA,-99.713423,45.570513,restaurant,4.9,2568
Mellow Bar & Grill,City Temple of California,California,USA,-99.720326,45.580642,restaurant,4.9,357
Green Brasserie,City Temple of California,California,USA,-99.705808,45.555973,restaurant,4.7,2832
Vintage Diner,City Temple of California,California,USA,-99.693197,45.547152,restaurant,4.4,1844
Modern House,City Temple of California,California,USA,-99.726259,45.550881,restaurant,4.5,1533
Bella Tavern,City Temple of California,California,USA,-99.69333,45.542736,restaurant,3.7,1892
Prime Kitchen,City Temple of California,California,USA,-99.716428,45.571964,restaurant,4.4,2218
Cozy Lounge,City Temple of California,California,USA,-99.715387,45.567423,restaurant,3.9,514
Prime Tavern,City Temple of California,California,USA,-99.701881,45.561403,restaurant,4.1,2350
Bella House,City Temple of California,California,USA,-99.720837,45.551852,restaurant,4.2,2556
Historic Cathedral of California,Historic Cathedral of California,California,USA,-98.262001,45.964427,place,4.3,14706
Sunset Manor,Historic Cathedral of California,California,USA,-98.275094,45.972962,hotel,5.0,2718
Diamond Suites,Historic Cathedral of California,California,USA,-98.268104,45.947024,hotel,4.1,2557
Silver Boutique,Historic Cathedral of California,California,USA,-98.2757,45.972809,hotel,4.4,1526
Pearl Residences,Historic Cathedral of California,California,USA,-98.267541,45.953396,hotel,5.0,1237
Velvet Resort,Historic Cathedral of California,California,USA,-98.250386,45.945478,hotel,4.1,3122
Golden Inn,Historic Cathedral of California,California,USA,-98.249854,45.966493,hotel,4.2,806
Emerald Plaza,Historic Cathedral of California,California,USA,-98.269629,45.984411,hotel,4.4,4406
Heritage Inn,Historic Cathedral of California,California,USA,-98.251234,45.97736,hotel,3.1,2697
Heritage Suites,Historic Cathedral of California,California,USA,-98.279034,45.96306,hotel,4.0,1151
Sunset Plaza,Historic Cathedral of California,California,USA,-98.25079,45.970018,hotel,3.4,1157
Summit Boutique,Historic Cathedral of California,California,USA,-98.261886,45.979155,hotel,4.7,4344
Velvet Retreat,Historic Cathedral of California,California,USA,-98.269836,45.950905,hotel,4.9,1947
Green Fork,Historic Cathedral of California,California,USA,-98.244101,45.965183,restaurant,3.9,373
Urban Room,Historic Cathedral of California,California,USA,-98.274149,45.982681,restaurant,3.9,2610
Blue Steakhouse,Historic Cathedral of California,California,USA,-98.257423,45.948164,restaurant,4.5,2474
The Rustic Steakhouse,Historic Cathedral of California,California,USA,-98.275833,45.970776,restaurant,4.6,2528
Blue Lounge,Historic Cathedral of California,California,USA,-98.248299,45.966971,restaurant,4.7,166
The Rustic Bite,Historic Cathedral of California,California,USA,-98.280182,45.970085,restaurant,4.4,2717
Gourmet Table,Historic Cathedral of California,California,USA,-98.251322,45.96109,restaurant,4.5,2089
Green Brasserie,Historic Cathedral of California,California,USA,-98.260178,45.970103,restaurant,4.0,1053
Vibrant Cantina,Historic Cathedral of California,California,USA,-98.265757,45.962568,restaurant,4.5,697
Hidden Lounge,Historic Cathedral of California,California,USA,-98.265376,45.963004,restaurant,4.0,638
Hidden Kitchen,Historic Cathedral of California,California,USA,-98.247541,45.957199,restaurant,5.0,1464
Green Lounge,Historic Cathedral of California,California,USA,-98.27677,45.959248,restaurant,4.3,1357
National Museum of California,National Museum of California,California,USA,-101.437829,45.79801,place,4.3,11632
Grand Plaza,National Museum of California,California,USA,-101.420013,45.812577,hotel,3.8,1408
Pearl Spa,National Museum of California,California,USA,-101.444731,45.801117,hotel,3.6,1405
Aurora Chateau,National Museum of California,California,USA,-101.41799,45.796683,hotel,4.8,4174
Crest Manor,National Museum of California,California,USA,-101.454227,45.79374,hotel,3.9,2072
Majestic Villa,National Museum of California,California,USA,-101.434495,45.779956,hotel,3.6,4994
Pinnacle Residences,National Museum of California,California,USA,-101.431658,45.796833,hotel,4.1,980
Golden Palace,National Museum of California,California,USA,-101.452471,45.788589,hotel,3.7,3403
Velvet Hotel,National Museum of California,California,USA,-101.456019,45.780056,hotel,4.1,3069
Crest Palace,National Museum of California,California,USA,-101.446285,45.793464,hotel,3.9,4604
Lunar Spa,National Museum of California,California,USA,-101.424816,45.80294,hotel,4.2,1154
Grand Resort,National Museum of California,California,USA,-101.442072,45.809806,hotel,3.7,3095
Tranquil Plaza,National Museum of California,California,USA,-101.452058,45.802109,hotel,3.8,429
Sweet House,National Museum of California,California,USA,-101.456272,45.806554,restaurant,4.7,2177
Classic Fork,National Museum of California,California,USA,-101.451871,45.813735,restaurant,3.7,2561
Bella Table,National Museum of California,California,USA,-101.451329,45.817635,restaurant,4.6,1275
Little Grill,National Museum of California,California,USA,-101.444374,45.811142,restaurant,4.3,2952
Vintage Oven,National Museum of California,California,USA,-101.445837,45.81064,restaurant,4.1,2809
Little Table,National Museum of California,California,USA,-101.418633,45.801358,restaurant,4.7,2868
Bella Room,National Museum of California,California,USA,-101.456763,45.796994,restaurant,5.0,2419
Bella Plate,National Museum of California,California,USA,-101.448727,45.780064,restaurant,4.2,2197
Modern Spoon,National Museum of California,California,USA,-101.428981,45.808994,restaurant,4.1,2838
Vibrant Fork,National Museum of California,California,USA,-101.456566,45.815938,restaurant,3.7,127
Red Tavern,National Museum of California,California,USA,-101.445281,45.784067,restaurant,4.5,1730
Prime Plate,National Museum of California,California,USA,-101.42683,45.814831,restaurant,4.8,305
Grand Temple of California,Grand Temple of California,California,USA,-101.098549,45.299824,place,4.7,73875
Tranquil Hotel,Grand Temple of California,California,USA,-101.105999,45.286751,hotel,4.8,2904
Grand Suites,Grand Temple of California,California,USA,-101.104378,45.310704,hotel,4.4,2265
Crystal Villa,Grand Temple of California,California,USA,-101.099182,45.318118,hotel,3.6,2545
Grand Palace,Grand Temple of California,California,USA,-101.08089,45.319114,hotel,4.5,1798
Golden Suites,Grand Temple of California,California,USA,-101.09035,45.292506,hotel,3.7,2340
Golden Retreat,Grand Temple of California,California,USA,-101.113674,45.306889,hotel,3.8,3332
Aurora Resort,Grand Temple of California,California,USA,-101.104744,45.310747,hotel,3.3,444
Lunar Suites,Grand Temple of California,California,USA,-101.080337,45.282985,hotel,4.8,2200
Pinnacle Manor,Grand Temple of California,California,USA,-101.099386,45.287907,hotel,4.1,4704
Silver Chateau,Grand Temple of California,California,USA,-101.107685,45.284193,hotel,4.5,2060
Sapphire Inn,Grand Temple of California,California,USA,-101.116519,45.316031,hotel,3.5,2007
Solar Palace,Grand Temple of California,California,USA,-101.114542,45.293036,hotel,3.9,1226
Spicy Diner,Grand Temple of California,California,USA,-101.079969,45.318941,restaurant,3.7,2724
Gourmet Bistro,Grand Temple of California,California,USA,-101.099452,45.287802,restaurant,4.9,1365
Crispy Spoon,Grand Temple of California,California,USA,-101.092714,45.316142,restaurant,3.6,2401
Gourmet Steakhouse,Grand Temple of California,California,USA,-101.097143,45.308749,restaurant,4.9,767
Signature Table,Grand Temple of California,California,USA,-101.08326,45.286856,restaurant,4.9,1676
Blue Grill,Grand Temple of California,California,USA,-101.111097,45.309784,restaurant,4.8,1235
Golden Steakhouse,Grand Temple of California,California,USA,-101.118179,45.302543,restaurant,3.7,1422
Prime Tavern,Grand Temple of California,California,USA,-101.100375,45.305477,restaurant,4.3,599
Spicy Eatery,Grand Temple of California,California,USA,-101.099829,45.287537,restaurant,3.7,715
Signature Cantina,Grand Temple of California,California,USA,-101.100193,45.290115,restaurant,3.8,1430
Spicy Steakhouse,Grand Temple of California,California,USA,-101.095838,45.310115,restaurant,3.8,2666
Savory Bite,Grand Temple of California,California,USA,-101.08547,45.300435,restaurant,3.6,2791
Ancient Palace of California,Ancient Palace of California,California,USA,-98.001175,45.909442,place,4.9,5895
Velvet Plaza,Ancient Palace of California,California,USA,-98.005833,45.907312,hotel,3.5,2800
Aurora Boutique,Ancient Palace of California,California,USA,-97.997877,45.912357,hotel,3.5,3045
Sunset Haven,Ancient Palace of California,California,USA,-98.011723,45.916154,hotel,3.9,1408
Tranquil Boutique,Ancient Palace of California,California,USA,-97.993733,45.926367,hotel,4.8,2647
Grand Villa,Ancient Palace of California,California,USA,-98.016479,45.926088,hotel,3.6,1909
Summit Villa,Ancient Palace of California,California,USA,-97.982881,45.90857,hotel,3.9,3160
Oasis Resort,Ancient Palace of California,California,USA,-97.993098,45.925954,hotel,4.5,1889
Summit Boutique,Ancient Palace of California,California,USA,-98.011277,45.919632,hotel,4.7,770
Tranquil Residences,Ancient Palace of California,California,USA,-98.003306,45.917593,hotel,3.2,4721
Pinnacle Manor,Ancient Palace of California,California,USA,-98.018705,45.911348,hotel,4.0,4791
Golden Plaza,Ancient Palace of California,California,USA,-98.015181,45.902567,hotel,4.0,1052
Majestic Manor,Ancient Palace of California,California,USA,-98.012959,45.912768,hotel,3.2,4280
Cozy Kitchen,Ancient Palace of California,California,USA,-97.988828,45.90758,restaurant,4.3,1921
Mellow Brasserie,Ancient Palace of California,California,USA,-98.018866,45.907937,restaurant,4.7,139
Modern House,Ancient Palace of California,California,USA,-98.010997,45.889563,restaurant,3.8,349
Green Steakhouse,Ancient Palace of California,California,USA,-98.004228,45.917458,restaurant,4.3,296
Bella Oven,Ancient Palace of California,California,USA,-97.98173,45.908325,restaurant,3.9,787
Hidden Plate,Ancient Palace of California,California,USA,-97.990542,45.928576,restaurant,4.5,1771
Bella House,Ancient Palace of California,California,USA,-97.981461,45.904742,restaurant,4.8,1596
Hidden House,Ancient Palace of California,California,USA,-98.017965,45.928008,restaurant,4.8,594
Crispy Cantina,Ancient Palace of California,California,USA,-97.986764,45.894188,restaurant,5.0,1659
Signature Table,Ancient Palace of California,California,USA,-98.016082,45.928591,restaurant,4.8,143
Little Spoon,Ancient Palace of California,California,USA,-98.002655,45.918206,restaurant,4.1,1603
Modern Oven,Ancient Palace of California,California,USA,-98.011275,45.903289,restaurant,3.9,512
Royal Gardens of California,Royal Gardens of California,California,USA,-100.250954,47.06384,place,4.9,7050
Majestic Retreat,Royal Gardens of California,California,USA,-100.262711,47.047876,hotel,3.1,4997
Crystal Boutique,Royal Gardens of California,California,USA,-100.242822,47.045787,hotel,4.5,3395
Silver Boutique,Royal Gardens of California,California,USA,-100.26158,47.052531,hotel,4.7,562
Silver Residences,Royal Gardens of California,California,USA,-100.250798,47.05541,hotel,4.6,4819
Solar Manor,Royal Gardens of California,California,USA,-100.247855,47.074741,hotel,4.6,2040
Silver Haven,Royal Gardens of California,California,USA,-100.235904,47.083268,hotel,4.0,3487
Grand Haven,Royal Gardens of California,California,USA,-100.259948,47.066109,hotel,4.2,1534
Crystal Resort,Royal Gardens of California,California,USA,-100.243804,47.066074,hotel,3.1,2921
Emerald Manor,Royal Gardens of California,California,USA,-100.2441,47.075272,hotel,3.6,3510
Summit Retreat,Royal Gardens of California,California,USA,-100.264985,47.058898,hotel,4.5,3979
Velvet Chateau,Royal Gardens of California,California,USA,-100.23698,47.055869,hotel,4.4,3893
Emerald Manor,Royal Gardens of California,California,USA,-100.248458,47.082551,hotel,4.1,1198
Modern Lounge,Royal Gardens of California,California,USA,-100.26124,47.051973,restaurant,4.5,1892
Vintage Spoon,Royal Gardens of California,California,USA,-100.267255,47.072823,restaurant,3.8,1149
Golden Eatery,Royal Gardens of California,California,USA,-100.244007,47.067957,restaurant,4.8,820
Hidden Table,Royal Gardens of California,California,USA,-100.241982,47.066194,restaurant,4.2,1413
Hidden Eatery,Royal Gardens of California,California,USA,-100.232673,47.044453,restaurant,4.9,530
Signature Steakhouse,Royal Gardens of California,California,USA,-100.230971,47.062997,restaurant,3.9,2525
Red Lounge,Royal Gardens of California,California,USA,-100.262773,47.080445,restaurant,4.3,1209
Vibrant Bar & Grill,Royal Gardens of California,California,USA,-100.252304,47.069789,restaurant,4.0,1523
Red Room,Royal Gardens of California,California,USA,-100.235641,47.06248,restaurant,4.7,1973
Vibrant Oven,Royal Gardens of California,California,USA,-100.234381,47.058668,restaurant,4.1,2354
Red House,Royal Gardens of California,California,USA,-100.241304,47.044489,restaurant,4.3,2442
Bella Eatery,Royal Gardens of California,California,USA,-100.242153,47.055647,restaurant,3.8,992
Central Castle of California,Central Castle of California,California,USA,-98.594465,45.996832,place,4.7,94764
Silver Suites,Central Castle of California,California,USA,-98.604172,46.009696,hotel,4.9,4118
Ocean Manor,Central Castle of California,California,USA,-98.607736,46.008631,hotel,3.3,4577
Crystal Boutique,Central Castle of California,California,USA,-98.607103,46.012406,hotel,5.0,581
Ocean Manor,Central Castle of California,California,USA,-98.613112,46.0107,hotel,4.9,497
Velvet Chateau,Central Castle of California,California,USA,-98.61421,45.982332,hotel,4.3,656
